1	   0.0	  -1.0	 7.000	 0.007	3	0.41702	0.51235	0.20046	0.032223	 1.5976	1.0326e+05	0.55003	    103262	6415.60	1
1	   0.0	  -1.0	 7.500	 0.007	1	  0.419	0.51476	0.19842	0.031016	 1.5465	1.0353e+05	0.52979	    103531	6415.71	1
1	   0.0	  -1.0	 7.500	 0.007	2	0.41203	0.51365	0.20019	0.03001	 1.5605	1.031e+05	0.51384	    103095	6415.65	1
1	   0.0	  -1.0	 7.500	 0.007	3	0.41086	0.51105	0.19806	 0.0307	 1.5875	1.0359e+05	0.55262	    103589	6415.58	1
1	   0.0	  -1.0	 8.000	 0.007	1	0.41675	0.51278	0.19805	0.030166	 1.5248	1.0405e+05	0.48981	    104052	6415.76	1
1	   0.0	  -1.0	 8.000	 0.007	2	0.41856	0.51493	0.19769	0.031019	 1.5319	1.0438e+05	0.50554	    104382	6415.66	1
1	   0.0	  -1.0	 8.000	 0.007	3	0.41331	 0.5152	 0.1972	0.02996	 1.5867	1.0407e+05	0.55377	    104074	6415.67	1
1	   0.0	  -1.0	 8.500	 0.007	1	0.41337	0.51663	0.19694	0.029331	 1.5802	1.0533e+05	0.54271	    105331	6415.72	1
1	   0.0	  -1.0	 8.500	 0.007	2	 0.4158	0.51662	0.19741	0.029755	 1.5403	1.0567e+05	0.50008	    105672	6415.78	1
1	   0.0	  -1.0	 8.500	 0.007	3	0.42064	0.51396	0.19638	0.030009	 1.5385	1.052e+05	0.50305	    105198	6415.74	1
1	   0.0	  -1.0	 9.000	 0.007	1	0.42083	0.51506	0.19667	0.030218	 1.5308	1.0567e+05	0.50128	    105668	6415.76	1
1	   0.0	  -1.0	 9.000	 0.007	2	0.41732	0.51472	0.19633	0.029212	    1.5	1.0627e+05	  0.465	    106269	6415.47	1
1	   0.0	  -1.0	 9.000	 0.007	3	0.41934	0.51842	0.19599	0.029419	  1.531	1.0566e+05	0.49547	    105662	6415.75	1
1	   0.0	  -1.0	 9.500	 0.007	1	0.41667	0.51295	 0.1997	0.028523	 1.6109	1.0677e+05	0.56545	    106766	6415.82	1
1	   0.0	  -1.0	 9.500	 0.007	2	0.40757	0.51407	0.19817	0.02822	 1.6182	1.0718e+05	0.56897	    107178	6415.76	1
1	   0.0	  -1.0	 9.500	 0.007	3	0.42108	0.51345	0.19827	0.030014	 1.5102	1.0622e+05	0.46839	    106220	6415.69	1
1	   0.0	  -1.0	10.000	 0.007	1	0.41066	0.51425	0.19793	0.02816	 1.5501	1.0735e+05	0.50887	    107346	6415.79	1
1	   0.0	  -1.0	10.000	 0.007	2	0.41431	0.51421	0.19806	0.028817	 1.5555	1.0707e+05	0.52572	    107069	6415.79	1
1	   0.0	  -1.0	10.000	 0.007	3	0.42075	0.51589	0.19587	0.028088	 1.5003	1.0711e+05	0.48411	    107110	6415.89	1
1	   0.0	  -1.0	11.000	 0.007	1	0.42283	0.51488	0.19767	0.027202	 1.5205	1.0854e+05	  0.491	    108535	6415.84	1
1	   0.0	  -1.0	11.000	 0.007	2	0.41836	0.51589	0.19745	0.028237	 1.5082	1.087e+05	0.46894	    108696	6415.78	1
1	   0.0	  -1.0	11.000	 0.007	3	0.42202	0.51703	 0.1969	0.027836	 1.5406	1.0823e+05	0.50402	    108231	6415.73	1
1	   0.0	  -1.0	12.000	 0.007	1	0.42221	0.51617	0.19788	0.028046	 1.4866	1.096e+05	0.46317	    109599	6415.77	1
1	   0.0	  -1.0	12.000	 0.007	2	0.41579	0.51593	 0.1974	0.027265	 1.5403	1.0972e+05	0.50447	    109721	6415.84	1
1	   0.0	  -1.0	12.000	 0.007	3	0.41055	0.51355	0.19843	0.026937	 1.5981	1.0946e+05	0.55635	    109464	6415.85	1
1	   0.0	  -1.0	12.500	 0.007	1	0.41686	0.51323	0.19995	0.02626	 1.6267	1.1027e+05	0.57524	    110268	6415.66	1
1	   0.0	  -1.0	12.500	 0.007	2	0.41512	0.51581	0.19793	0.027592	 1.5264	1.1021e+05	0.49842	    110212	6415.78	1
1	   0.0	  -1.0	12.500	 0.007	3	0.41919	0.51273	0.19955	0.026825	 1.5243	1.0960e+05	0.47807	    109605	6415.69	1
1	   0.0	  -1.0	13.000	 0.007	1	0.41914	0.51568	0.19915	0.024929	 1.4742	1.1011e+05	0.45606	    110107	6415.82	1
1	   0.0	  -1.0	13.000	 0.007	2	0.42526	0.51448	0.19971	0.025779	 1.4757	1.1042e+05	0.46199	    110423	6415.79	1
1	   0.0	  -1.0	13.000	 0.007	3	0.41387	0.51361	0.19839	0.026397	 1.5589	1.102e+05	0.51853	    110203	6415.71	1
1	   0.0	  -1.0	14.000	 0.007	1	 0.4209	0.51646	0.19585	0.026265	 1.5129	1.1079e+05	0.48391	    110786	6415.78	1
1	   0.0	  -1.0	14.000	 0.007	2	0.41366	0.51278	0.19963	0.025621	 1.5699	1.1121e+05	0.52001	    111212	6415.69	1
1	   0.0	  -1.0	14.000	 0.007	3	0.41854	0.51534	0.19673	0.026044	 1.5164	1.105e+05	0.48561	    110499	6415.82	1
1	   0.0	  -1.0	15.000	 0.007	1	0.41189	0.51578	0.19549	0.024938	 1.5726	1.1187e+05	0.53276	    111869	6415.85	1
1	   0.0	  -1.0	15.000	 0.007	2	0.41673	0.51548	0.19765	0.025679	 1.5469	1.1169e+05	0.50963	    111687	6415.65	1
1	   0.0	  -1.0	15.000	 0.007	3	0.42029	0.51273	0.19979	0.024552	 1.4911	1.1132e+05	 0.4561	    111315	6415.91	1
1	   0.0	  -1.0	16.000	 0.007	1	0.41562	0.51196	0.19974	0.025049	 1.5695	1.12e+05	0.52535	    112002	6415.90	1
1	   0.0	  -1.0	16.000	 0.007	2	0.41634	0.51101	0.20153	0.025114	 1.5772	1.123e+05	0.52393	    112299	6415.83	1
1	   0.0	  -1.0	16.000	 0.007	3	0.41528	0.51781	0.19749	0.025022	 1.5401	1.124e+05	0.50666	    112399	6415.90	1
1	   0.0	  -1.0	17.000	 0.007	1	0.40841	0.51078	0.20385	0.024579	 1.6431	1.1212e+05	 0.5763	    112119	6415.90	1
1	   0.0	  -1.0	17.000	 0.007	2	 0.4161	0.51235	0.20014	0.024716	  1.599	1.1234e+05	0.54501	    112345	6415.94	1
1	   0.0	  -1.0	17.000	 0.007	3	0.42093	0.51335	 0.1986	0.025203	 1.5146	1.1303e+05	0.48206	    113028	6415.95	1
1	   0.0	  -1.0	17.500	 0.007	1	 0.4238	0.51471	 0.1996	0.024625	 1.5466	1.1352e+05	0.51121	    113516	6415.82	1
1	   0.0	  -1.0	17.500	 0.007	2	0.41595	0.51359	0.19823	0.025408	 1.5504	1.126e+05	0.51588	    112602	6415.75	1
1	   0.0	  -1.0	17.500	 0.007	3	0.41429	0.51377	0.19889	0.024778	 1.5937	1.1255e+05	 0.5445	    112547	6415.94	1
1	   0.0	  -1.0	18.000	 0.007	1	0.42071	0.51611	0.19685	0.024869	 1.5614	1.1282e+05	0.53941	    112816	6415.85	1
1	   0.0	  -1.0	18.000	 0.007	2	0.41371	0.50963	0.20215	0.025311	 1.6722	1.1308e+05	0.62247	    113080	6415.94	1
1	   0.0	  -1.0	18.000	 0.007	3	 0.4147	0.51398	 0.1985	0.023826	 1.5487	1.1270e+05	0.50951	    112705	6415.94	1
1	   0.0	  -1.0	19.000	 0.007	1	0.40805	0.50902	0.20202	0.025251	 1.5859	1.1271e+05	0.52304	    112709	6415.77	1
1	   0.0	  -1.0	19.000	 0.007	2	0.41107	0.51272	0.20074	0.024202	 1.5642	1.1336e+05	0.52095	    113355	6415.82	1
1	   0.0	  -1.0	19.000	 0.007	3	0.41324	0.51076	0.19996	0.024663	 1.5729	1.13e+05	0.52145	    112995	6415.77	1
1	   0.0	  -1.0	20.000	 0.007	1	0.41916	0.51124	0.20063	0.023399	 1.5692	1.1366e+05	0.52571	    113665	6415.77	1
1	   0.0	  -1.0	20.000	 0.007	2	0.41162	0.51204	0.19865	0.023623	 1.5638	1.1409e+05	0.51865	    114086	6416.00	1
1	   0.0	  -1.0	20.000	 0.007	3	 0.4143	0.50656	 0.2049	0.023197	 1.6106	1.1303e+05	0.54005	    113032	6415.86	1
1	   0.0	  -1.0	21.000	 0.007	1	0.40398	 0.5072	0.20458	0.024102	 1.6155	1.1416e+05	0.55887	    114157	6415.74	1
1	   0.0	  -1.0	21.000	 0.007	2	0.41283	0.50512	0.20664	0.023833	 1.5558	1.1418e+05	0.49584	    114178	6415.87	1
1	   0.0	  -1.0	21.000	 0.007	3	0.40123	0.50228	0.20786	0.02372	 1.6372	1.1421e+05	0.55844	    114213	6416.03	1
1	   0.0	  -1.0	22.000	 0.007	1	0.41181	0.50396	0.20599	0.023515	 1.5892	1.1506e+05	0.51788	    115060	6415.79	1
1	   0.0	  -1.0	22.000	 0.007	2	0.40617	 0.5062	0.20435	0.022874	 1.5832	1.1432e+05	0.51755	    114316	6415.84	1
1	   0.0	  -1.0	22.000	 0.007	3	0.41788	0.51246	0.19923	0.023456	 1.5531	1.1472e+05	0.51505	    114719	6415.94	1
1	   0.0	  -1.0	23.000	 0.007	1	0.42027	 0.5112	0.20133	0.023609	 1.5449	1.159e+05	0.49677	    115902	6415.97	1
1	   0.0	  -1.0	23.000	 0.007	2	0.41093	 0.5083	0.20218	0.022782	 1.5964	1.1568e+05	0.53391	    115683	6415.88	1
1	   0.0	  -1.0	23.000	 0.007	3	0.40854	0.50804	0.20373	0.022876	 1.6048	1.1581e+05	0.54071	    115809	6415.85	1
